team,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,BOS,2022020838,BOS,WSH,HOME,20230211,Team Level,all,0.4668,0.5093,0.5325,3600.0,30.478,4.185,2.369,6.313,0.964,16.231,10.938,4.066,3.936,3.825,28.0,13.0,14.0,55.0,1.0,3.0,0.0,7.0,2.0,13.0,15.0,27.0,40.0,6.0,12.0,32.0,21.0,5.0,21.0,20.0,15.0,6.0,0.632,1.73,1.822,0.0,1.0,0.0,51.507,41.0,38.489,6.0,0.521,0.763,0.763,3.943,3.702,3.64,28.108,4.781,1.83,5.832,0.838,11.888,10.831,3.99,5.011,4.209,23.0,13.0,17.0,53.0,2.0,3.0,1.0,9.0,1.0,7.0,14.0,21.0,34.0,6.0,12.0,26.0,37.0,12.0,20.0,20.0,11.0,5.0,0.71,1.444,2.627,1.0,0.0,1.0,57.421,36.0,38.787,9.0,0.415,1.443,1.576,3.62,3.814,3.78
BOS,BOS,2022020838,BOS,WSH,HOME,20230211,Team Level,5on5,0.5561,0.4884,0.5254,2791.0,23.03,3.087,1.74,5.123,0.745,12.133,8.173,2.998,2.839,2.756,21.0,10.0,11.0,42.0,1.0,2.0,0.0,6.0,2.0,10.0,10.0,20.0,30.0,3.0,6.0,23.0,20.0,5.0,13.0,17.0,9.0,5.0,0.51,1.066,1.511,0.0,1.0,0.0,38.507,31.0,28.489,3.0,0.368,0.451,0.451,3.004,2.763,2.707,22.19,2.464,1.601,5.059,0.674,10.015,8.187,2.341,2.694,2.559,18.0,10.0,16.0,44.0,1.0,2.0,0.0,7.0,0.0,6.0,12.0,17.0,27.0,4.0,8.0,17.0,34.0,11.0,18.0,16.0,10.0,2.0,0.559,1.324,0.58,1.0,0.0,0.0,48.421,28.0,30.787,9.0,0.341,0.58,0.713,2.092,2.286,2.27
BOS,BOS,2022020838,BOS,WSH,HOME,20230211,Team Level,4on5,1.0,1.0,1.0,190.0,0.758,0.112,0.031,0.098,0.023,0.232,0.504,0.112,0.112,0.112,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.007,0.0,0.0,0.119,0.119,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020838,BOS,WSH,HOME,20230211,Team Level,5on4,0.9011,0.75,0.7143,213.0,3.521,0.483,0.383,0.601,0.106,2.282,1.146,0.479,0.483,0.479,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.11,0.373,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1.0,0.093,0.0,0.0,0.576,0.576,0.571,1.392,0.053,0.047,0.164,0.036,0.521,1.178,0.053,0.053,0.053,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,0.064,0.064,0.064
BOS,BOS,2022020861,BOS,DAL,AWAY,20230214,Team Level,other,0.0695,0.0833,0.0909,77.0,0.783,0.057,0.028,0.164,0.02,0.286,0.445,0.057,0.057,0.057,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.057,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.007,0.0,0.0,0.064,0.064,0.064,6.65,0.763,0.551,1.406,0.248,4.901,2.131,0.722,0.763,0.722,8.0,2.0,1.0,11.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,8.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,1.0,0.261,0.259,0.243,0.0,0.0,0.0,11.0,10.0,10.0,0.0,0.157,0.0,0.0,0.92,0.92,0.871
BOS,BOS,2022020861,BOS,DAL,AWAY,20230214,Team Level,all,0.5206,0.5,0.5111,3824.0,33.168,2.327,2.013,8.985,1.114,17.94,13.62,2.267,2.41,2.348,37.0,9.0,20.0,66.0,3.0,4.0,0.0,9.0,2.0,16.0,12.0,34.0,43.0,4.0,8.0,12.0,21.0,3.0,13.0,39.0,5.0,2.0,1.059,0.71,0.558,2.0,1.0,0.0,66.943,46.0,46.537,3.0,0.419,0.588,0.588,2.158,2.229,2.215,31.292,2.143,1.99,7.798,1.017,18.875,12.177,2.074,2.123,2.054,31.0,13.0,22.0,66.0,2.0,0.0,0.0,9.0,3.0,14.0,16.0,29.0,42.0,3.0,6.0,50.0,28.0,8.0,14.0,36.0,7.0,1.0,1.221,0.679,0.243,1.0,1.0,0.0,65.655,44.0,44.091,7.0,0.464,0.0,0.0,2.607,2.581,2.499
BOS,BOS,2022020861,BOS,DAL,AWAY,20230214,Team Level,5on5,0.674,0.5347,0.5775,3022.0,29.745,2.247,1.756,8.209,1.019,15.637,12.133,2.188,2.33,2.268,34.0,7.0,13.0,54.0,2.0,4.0,0.0,8.0,2.0,15.0,10.0,32.0,39.0,2.0,4.0,8.0,21.0,3.0,8.0,34.0,5.0,2.0,0.979,0.71,0.558,1.0,1.0,0.0,54.943,41.0,41.537,2.0,0.357,0.588,0.588,2.016,2.087,2.074,21.844,1.087,1.243,5.848,0.679,12.388,8.754,1.082,1.067,1.061,20.0,10.0,17.0,47.0,2.0,0.0,0.0,5.0,2.0,9.0,12.0,18.0,28.0,3.0,6.0,38.0,28.0,8.0,11.0,28.0,2.0,0.0,0.853,0.234,0.0,1.0,1.0,0.0,46.655,30.0,30.091,5.0,0.254,0.0,0.0,1.341,1.314,1.307
BOS,BOS,2022020861,BOS,DAL,AWAY,20230214,Team Level,4on5,0.0,0.3,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056,0.263,0.16,0.414,0.072,1.352,0.739,0.24,0.263,0.24,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.077,0.185,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.046,0.0,0.0,0.308,0.308,0.283
BOS,BOS,2022020861,BOS,DAL,AWAY,20230214,Team Level,5on4,0.434,0.8889,0.8,360.0,2.639,0.023,0.23,0.612,0.075,2.017,1.042,0.022,0.023,0.022,2.0,2.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.055,0.0,0.0,0.078,0.078,0.077,0.742,0.03,0.035,0.129,0.018,0.234,0.553,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.008,0.0,0.0,0.038,0.038,0.038
BOS,BOS,2022020873,BOS,NSH,AWAY,20230216,Team Level,other,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020873,BOS,NSH,AWAY,20230216,Team Level,all,0.6036,0.5179,0.5059,3600.0,31.167,3.856,2.258,6.432,1.21,15.938,13.305,3.75,4.158,4.045,30.0,13.0,15.0,58.0,5.0,4.0,1.0,8.0,0.0,10.0,16.0,25.0,38.0,3.0,6.0,33.0,20.0,7.0,8.0,26.0,13.0,4.0,0.704,1.716,1.435,1.0,2.0,2.0,63.551,43.0,46.449,4.0,0.508,0.947,0.947,3.416,3.664,3.617,29.321,2.532,2.04,6.559,1.0,17.533,12.336,2.498,2.301,2.27,28.0,14.0,12.0,54.0,0.0,1.0,0.0,13.0,3.0,9.0,16.0,28.0,42.0,4.0,8.0,20.0,36.0,9.0,9.0,34.0,6.0,2.0,1.344,0.704,0.484,0.0,0.0,0.0,48.169,42.0,38.057,7.0,0.433,0.233,0.233,2.731,2.491,2.465
BOS,BOS,2022020873,BOS,NSH,AWAY,20230216,Team Level,5on5,0.5513,0.4643,0.4462,2822.0,21.078,2.655,1.519,4.937,0.889,10.843,8.157,2.584,2.957,2.879,19.0,10.0,10.0,39.0,4.0,3.0,1.0,5.0,0.0,7.0,10.0,15.0,25.0,3.0,6.0,23.0,19.0,5.0,6.0,17.0,9.0,3.0,0.567,1.208,0.88,1.0,2.0,1.0,44.551,29.0,32.449,4.0,0.32,0.88,0.88,2.095,2.343,2.329,24.934,2.161,1.693,5.682,0.871,15.192,10.4,2.132,1.931,1.905,23.0,13.0,9.0,45.0,0.0,1.0,0.0,11.0,3.0,7.0,14.0,23.0,36.0,4.0,8.0,17.0,36.0,8.0,6.0,30.0,4.0,2.0,1.183,0.494,0.484,0.0,0.0,0.0,39.169,36.0,32.057,5.0,0.349,0.233,0.233,2.278,2.038,2.017
BOS,BOS,2022020873,BOS,NSH,AWAY,20230216,Team Level,4on5,0.6999,0.4286,0.5455,360.0,4.601,0.583,0.259,0.467,0.149,1.445,3.097,0.549,0.583,0.549,5.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,4.0,0.0,0.075,0.508,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.057,0.068,0.068,0.573,0.573,0.541,3.555,0.25,0.299,0.76,0.109,2.115,1.468,0.245,0.25,0.245,4.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.161,0.09,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.072,0.0,0.0,0.322,0.322,0.317
BOS,BOS,2022020873,BOS,NSH,AWAY,20230216,Team Level,5on4,0.8374,0.9286,0.8889,418.0,5.488,0.618,0.48,1.027,0.172,3.651,2.052,0.617,0.618,0.617,6.0,2.0,5.0,13.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,6.0,1.0,0.0,2.0,7.0,0.0,1.0,0.063,0.0,0.555,0.0,0.0,1.0,13.0,8.0,8.0,0.0,0.13,0.0,0.0,0.748,0.748,0.746,0.832,0.12,0.048,0.117,0.02,0.226,0.468,0.12,0.12,0.12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.011,0.0,0.0,0.131,0.131,0.131
BOS,BOS,2022020885,BOS,NYI,HOME,20230218,Team Level,other,0.472,0.5,0.4,116.0,1.719,0.278,0.181,0.23,0.041,0.642,0.628,0.26,0.278,0.26,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.278,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.045,0.0,0.0,0.323,0.323,0.303,2.314,0.311,0.201,0.383,0.06,1.003,1.042,0.303,0.311,0.303,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.052,0.259,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.05,0.0,0.0,0.361,0.361,0.351
BOS,BOS,2022020885,BOS,NYI,HOME,20230218,Team Level,all,0.5502,0.4952,0.506,3600.0,31.492,3.282,2.256,7.095,0.91,16.59,11.867,3.211,3.346,3.273,27.0,15.0,10.0,52.0,6.0,1.0,0.0,5.0,1.0,8.0,21.0,21.0,36.0,2.0,4.0,23.0,21.0,10.0,15.0,28.0,11.0,3.0,0.925,1.543,0.815,2.0,4.0,0.0,56.914,42.0,43.713,9.0,0.497,0.302,0.302,3.478,3.54,3.466,30.772,2.683,2.102,6.876,1.016,15.537,12.787,2.628,2.613,2.56,28.0,13.0,12.0,53.0,2.0,1.0,0.0,4.0,0.0,14.0,20.0,26.0,39.0,3.0,6.0,19.0,35.0,4.0,6.0,27.0,11.0,3.0,0.722,1.217,0.744,0.0,1.0,1.0,48.426,41.0,39.38,3.0,0.446,0.266,0.266,2.863,2.792,2.744
BOS,BOS,2022020885,BOS,NYI,HOME,20230218,Team Level,5on5,0.5099,0.4624,0.4795,3197.0,25.851,2.468,1.613,6.004,0.767,13.853,10.294,2.429,2.532,2.491,20.0,15.0,8.0,43.0,4.0,1.0,0.0,4.0,0.0,7.0,19.0,16.0,31.0,1.0,2.0,17.0,20.0,9.0,14.0,26.0,6.0,3.0,0.845,0.809,0.815,2.0,2.0,0.0,47.914,35.0,36.713,8.0,0.335,0.302,0.302,2.501,2.564,2.528,28.458,2.372,1.9,6.493,0.956,14.534,11.745,2.325,2.302,2.257,25.0,13.0,12.0,50.0,2.0,1.0,0.0,4.0,0.0,13.0,18.0,23.0,36.0,3.0,6.0,16.0,34.0,4.0,5.0,26.0,9.0,3.0,0.671,0.957,0.744,0.0,1.0,1.0,45.426,38.0,36.38,3.0,0.397,0.266,0.266,2.503,2.431,2.394
BOS,BOS,2022020885,BOS,NYI,HOME,20230218,Team Level,4on5,0,0,0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020885,BOS,NYI,HOME,20230218,Team Level,5on4,1.0,1.0,1.0,163.0,3.922,0.536,0.462,0.861,0.102,2.094,0.944,0.521,0.536,0.521,5.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.08,0.456,0.0,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.118,0.0,0.0,0.654,0.654,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020903,BOS,OTT,HOME,20230220,Team Level,other,0.0,0.1111,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.633,0.972,0.241,0.62,0.097,2.343,0.726,0.97,0.972,0.97,5.0,0.0,3.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.221,0.0,0.75,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.086,0.0,0.0,1.058,1.058,1.055
BOS,BOS,2022020903,BOS,OTT,HOME,20230220,Team Level,all,0.5728,0.5636,0.5641,3600.0,32.303,3.375,2.348,7.091,0.996,18.481,11.709,3.227,3.34,3.192,32.0,12.0,18.0,62.0,3.0,1.0,1.0,10.0,2.0,15.0,13.0,29.0,41.0,4.0,8.0,37.0,30.0,6.0,8.0,30.0,10.0,4.0,1.044,1.233,1.098,1.0,0.0,2.0,61.932,44.0,44.111,1.0,0.53,0.338,0.338,3.568,3.526,3.417,26.128,2.517,1.444,5.874,0.769,12.591,10.805,2.487,2.576,2.544,31.0,3.0,14.0,48.0,1.0,1.0,0.0,8.0,1.0,7.0,16.0,30.0,33.0,5.0,10.0,26.0,34.0,12.0,6.0,27.0,5.0,2.0,0.801,0.745,0.971,0.0,0.0,1.0,48.198,34.0,34.233,3.0,0.351,0.116,0.116,2.752,2.813,2.779
BOS,BOS,2022020903,BOS,OTT,HOME,20230220,Team Level,5on5,0.6305,0.561,0.5517,2694.0,23.755,2.302,1.581,5.316,0.715,13.055,9.031,2.226,2.267,2.191,23.0,9.0,14.0,46.0,3.0,1.0,1.0,9.0,2.0,7.0,10.0,20.0,29.0,2.0,4.0,28.0,28.0,5.0,6.0,24.0,5.0,3.0,0.753,0.687,0.862,1.0,0.0,2.0,45.932,32.0,32.111,0.0,0.327,0.338,0.338,2.291,2.249,2.23,20.002,1.349,0.997,4.921,0.605,9.282,8.847,1.32,1.408,1.378,24.0,2.0,10.0,36.0,1.0,1.0,0.0,4.0,0.0,7.0,13.0,23.0,25.0,4.0,8.0,19.0,30.0,9.0,5.0,21.0,4.0,1.0,0.553,0.576,0.22,0.0,0.0,1.0,36.198,26.0,26.233,3.0,0.206,0.116,0.116,1.44,1.5,1.47
BOS,BOS,2022020903,BOS,OTT,HOME,20230220,Team Level,4on5,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863,0.018,0.13,0.101,0.022,0.5,0.23,0.018,0.018,0.018,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.041,0.0,0.0,0.059,0.059,0.059
BOS,BOS,2022020903,BOS,OTT,HOME,20230220,Team Level,5on4,0.8577,0.8824,0.8571,469.0,8.548,1.073,0.767,1.775,0.281,5.426,2.678,1.0,1.073,1.0,9.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,9.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,5.0,1.0,0.291,0.547,0.235,0.0,0.0,0.0,15.0,12.0,12.0,0.0,0.203,0.0,0.0,1.277,1.277,1.187,1.63,0.178,0.076,0.232,0.044,0.466,1.002,0.178,0.178,0.178,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.009,0.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.017,0.0,0.0,0.195,0.195,0.195
BOS,BOS,2022020927,BOS,SEA,AWAY,20230223,Team Level,other,0.6201,0.3571,0.3333,375.0,2.829,1.087,0.183,0.418,0.076,1.132,1.104,1.079,1.087,1.079,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.212,0.875,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.049,0.0,0.0,1.136,1.136,1.128,5.758,0.666,0.374,1.211,0.193,3.224,2.331,0.574,0.666,0.574,7.0,1.0,1.0,9.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,7.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,2.0,1.0,0.141,0.272,0.253,0.0,1.0,0.0,9.0,8.0,8.0,1.0,0.096,0.253,0.253,0.51,0.51,0.448
BOS,BOS,2022020927,BOS,SEA,AWAY,20230223,Team Level,all,0.528,0.4844,0.4811,3600.0,36.0,4.436,2.701,8.242,1.241,19.71,14.671,4.261,4.585,4.398,33.0,18.0,11.0,62.0,6.0,2.0,1.0,7.0,1.0,15.0,20.0,27.0,45.0,6.0,12.0,35.0,18.0,7.0,6.0,33.0,13.0,5.0,1.089,1.663,1.683,2.0,3.0,1.0,63.396,51.0,52.088,4.0,0.588,0.586,0.586,4.437,4.566,4.473,37.496,3.965,2.869,8.998,1.478,22.313,15.377,3.736,3.884,3.66,41.0,14.0,11.0,66.0,5.0,5.0,0.0,7.0,0.0,20.0,18.0,36.0,50.0,3.0,6.0,23.0,17.0,18.0,3.0,37.0,15.0,3.0,1.303,1.896,0.765,4.0,1.0,0.0,65.65,55.0,54.858,1.0,0.649,0.894,0.894,3.72,3.642,3.493
BOS,BOS,2022020927,BOS,SEA,AWAY,20230223,Team Level,5on5,0.5627,0.5196,0.5238,2900.0,30.935,3.203,2.355,7.492,1.087,17.431,12.432,3.036,3.352,3.173,29.0,15.0,9.0,53.0,4.0,2.0,1.0,7.0,0.0,15.0,16.0,25.0,40.0,5.0,10.0,26.0,17.0,5.0,5.0,31.0,10.0,3.0,1.064,1.331,0.808,2.0,1.0,1.0,54.396,44.0,45.088,3.0,0.498,0.586,0.586,3.115,3.244,3.159,27.363,2.489,1.987,6.854,1.054,16.107,11.509,2.395,2.409,2.319,29.0,11.0,9.0,49.0,3.0,3.0,0.0,5.0,0.0,14.0,15.0,26.0,37.0,2.0,4.0,15.0,16.0,16.0,2.0,29.0,10.0,1.0,1.006,1.265,0.218,3.0,0.0,0.0,48.65,40.0,39.858,0.0,0.409,0.347,0.347,2.551,2.474,2.416
BOS,BOS,2022020927,BOS,SEA,AWAY,20230223,Team Level,4on5,0.1292,0.1111,0.125,252.0,0.81,0.12,0.049,0.067,0.02,0.211,0.533,0.12,0.12,0.12,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.012,0.0,0.0,0.132,0.132,0.132,4.375,0.809,0.508,0.933,0.232,2.982,1.537,0.767,0.809,0.767,5.0,2.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,0.157,0.359,0.293,1.0,0.0,0.0,8.0,7.0,7.0,0.0,0.143,0.293,0.293,0.659,0.659,0.629
